id	name	hmdb_id	conditions	indication_types	concentration	age	sex	biofluid	citation
73	Folic acid	HMDB0000121	Hereditary Folate Malabsorption	Diagnostic	0.0061 (0-0.054) uM	Children	Male	Cerebrospinal Fluid (CSF)	Meyer, E., Kurian, M. A., Pasha, S., Trembath, R. C., Cole, T. & Maher, E. R. A novel PCFT gene mutation (p.Cys66LeufsX99) causing hereditary folate malabsorption. Mol Genet Metab 99, 325-328 (2010).
73	Folic acid	HMDB0000121	Normal	Diagnostic	0.054 (0.0067-0.10) uM	Children	Unknown	Cerebrospinal Fluid (CSF)	Meyer, E., Kurian, M. A., Pasha, S., Trembath, R. C., Cole, T. & Maher, E. R. A novel PCFT gene mutation (p.Cys66LeufsX99) causing hereditary folate malabsorption. Mol Genet Metab 99, 325-328 (2010).
73	Folic acid	HMDB0000121	Normal	Diagnostic	23.9 (23.9->45.3) nmol/L	Infant: 5 days-< 1 yr old	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
73	Folic acid	HMDB0000121	Normal	Diagnostic	8.7 (8.7->45.3) nmol/L	Children: 1-< 3 yrs old	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
73	Folic acid	HMDB0000121	Normal	Diagnostic	27 (27->45.4) nmol/L	Children: 3-< 6 yrs old	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
73	Folic acid	HMDB0000121	Normal	Diagnostic	29.7 (29.7->45.5) nmol/L	Children: 6-< 8 yrs old	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
73	Folic acid	HMDB0000121	Normal	Diagnostic	25.9 (25.9->45.6) nmol/L	Children: 8-< 12 yrs old	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
73	Folic acid	HMDB0000121	Normal	Diagnostic	27 (27->45.7) nmol/L	Adolescents: 12-< 14 yrs old	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
73	Folic acid	HMDB0000121	Normal	Diagnostic	18 (18->45.8) nmol/L	Children/Adolescent: 4-< 19 yrs old	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
73	Folic acid	HMDB0000121	Folate Deficiency	Diagnostic	4 mcg/L	All	Both	serum	Mayo Clinic Test Catalog
73	Folic acid	HMDB0000121	Folate Deficiency	Diagnostic	4 mcg/L	All	Both	serum	Mayo Clinic Test Catalog
73	Folic acid	HMDB0000121	Normal	Diagnostic	> 0.35 (N/A-N/A) uM	Adult (>18 years old)	Both	Cellular Cytoplasm	Wishart, D. S., Knox, C., Guo, A. C., Eisner, R., Young, N., Gautam, B., Hau, D. D., Psychogios, N., Dong, E., Bouatra, S., Mandal, R., Sinelnikov, I., Xia, J., Jia, L., Cruz, J. A., Lim, E., Sobsey, C. A., Shrivastava, S., Huang, P., Liu, P., Fang, L., Peng, J., Fradette, R., Cheng, D., Tzur, D., Clements, M., Lewis, A., De Souza, A., Zuniga, A., Dawe, M., Xiong, Y., Clive, D., Greiner, R., Nazyrova, A., Shaykhutdinov, R., Li, L., Vogel, H. J. & Forsythe, I. HMDB: a knowledgebase for the human metabolome. Nucleic Acids Res 37, D603-D610 (2009).
74	D-Glucose	HMDB0000122	Fanconi Syndrome	Diagnostic	2164.8 (1509.8-2819.8) uM	Children	Female	Blood	Late Diagnosis of Fanconi-Bickel Syndrome: Challenges With the Diagnosis and Literature Review
74	D-Glucose	HMDB0000122	Normal	Diagnostic	4695.9 (4368.4-5023.4) uM	Children	Both	Blood	Pubmed_ID: 26079780
74	D-Glucose	HMDB0000122	Lipodystrophy	Diagnostic	6150.0 (5000.0-10090.0) uM	Adult	Both	Blood	Pubmed_ID: 28754454
74	D-Glucose	HMDB0000122	Normal	Diagnostic	3900.0 (2800.0-5000.0) uM	Unknown	Unknown	Blood	Pubmed_ID: 12072887
74	D-Glucose	HMDB0000122	3 Hydroxyacyl Co A Dehydrogenase Deficiency	Diagnostic	1.2e+03 (800.0-1.6e+03) uM	Newborn: 0 day-1 wk	Both	Blood	Molven, A., Matre, G. E., Duran, M., Wanders, R. J., Rishaug, U., Njolstad, P. R., Jellum, E. & Sovik, O. Familial hyperinsulinemic hypoglycemia caused by a defect in the SCHAD enzyme of mitochondrial fatty acid oxidation. Diabetes 53, 221-227 (2004).
74	D-Glucose	HMDB0000122	Normal	Diagnostic	5.2e+03 (4.2e+03-6.3e+03) uM	Newborn: 0 day-1 wk	Unknown	Blood	Pubmed_ID: 28216384
74	D-Glucose	HMDB0000122	Fructose 1,6 Bisphosphatase Deficiency	Diagnostic	1.1e+03 uM	Infant: 1 wk-2 yrs old	Female	Blood	Pubmed_ID: 4341015
74	D-Glucose	HMDB0000122	Normal	Diagnostic	5.2e+03 uM	Infant: 1 wk-2 yrs old	Unknown	Blood	Pubmed_ID: 12838198
74	D-Glucose	HMDB0000122	Congenital Adrenal Insufficiency with 46,XY Sex Reversal	Diagnostic	333.0 uM	Newborn: 0 day-1 wk	Female	Blood	Kim, C. J., Lin, L., Huang, N., Quigley, C. A., AvRuskin, T. W., Achermann, J. C. & Miller, W. L. Severe combined adrenal and gonadal deficiency caused by novel mutations in the cholesterol side chain cleavage enzyme, P450scc. J Clin Endocrinol Metab 93, 696-702 (2008).
74	D-Glucose	HMDB0000122	Normal	Diagnostic	2.2e+03 uM	Newborn: 0 day-1 wk	Both	Blood	Wu AHB (2006) Tietz clinical guide to laboratory tests, 4th ed. WB Saunders, St. Louis.
74	D-Glucose	HMDB0000122	Familial Hyperinsulinemia Hypoglycemia	Diagnostic	800.0 (600.0-1000.0) uM	Newborn: 0 day-1 wk	Both	Blood	Pubmed_ID: 1941376
74	D-Glucose	HMDB0000122	Carnitine Palmitoyltransferase I Deficiency	Diagnostic	100.0 (-2.1e+03-100.0) uM	Newborn: 0 day-1 wk	Male	Blood	Pubmed_ID: 11286380
74	D-Glucose	HMDB0000122	21 Hydroxylase Deficiency	Diagnostic	1.1e+04 (5.8e+03-1.5e+04) uM	Adult: >=18 yrs old	Female	Blood	Pubmed_ID: 11038205
74	D-Glucose	HMDB0000122	Normal	Diagnostic	4.5e+03 (4.1e+03-4.8e+03) uM	Adult: >=18 yrs old	Female	Blood	Geigy Scientific Tables, 8th Rev edition, pp. 165-177. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp., Basel, Switzerland c1981-1992.
74	D-Glucose	HMDB0000122	Acute Myeloid Leukemia	Diagnostic	6000.0 (5000.0-6800.0) uM	Adult	Both	Blood	Tatidis, L., Vitols, S., Gruber, A., Paul, C. & Axelson, M. Cholesterol catabolism in patients with acute myelogenous leukemia and hypocholesterolemia: suppressed levels of a circulating marker for bile acid synthesis. Cancer Lett 170, 169-175 (2001).
74	D-Glucose	HMDB0000122	Diabetes Mellitus Type 2	Diagnostic	6300.0 (4300.0-8300.0) uM	Adult	Both	Blood	Pubmed_ID: 8603770
74	D-Glucose	HMDB0000122	Sepsis	Diagnostic	7800 (6500-12000) uM	Adult (>18 years old)	Both	Blood	Pubmed_ID: 27501420
74	D-Glucose	HMDB0000122	Normal	Diagnostic	5.135 (4.05-6.22) mmol/L	Infant/Adolescent: 0-< 19 yrs old	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
74	D-Glucose	HMDB0000122	Coronavirus disease	Diagnostic	4298.000 (266.000-11177.000) uM	Adult/Elderly: 37-63 yrs old	Both	Plasma	National Health and Nutrition Examination Survey (NHANES Survey) 2019
74	D-Glucose	HMDB0000122	Coronavirus disease	Diagnostic	4862.000 (1815.000-20021.000) uM	Adult/Elderly: 37-63 yrs old	Both	Plasma	National Health and Nutrition Examination Survey (NHANES Survey) 2019
74	D-Glucose	HMDB0000122	Coronavirus disease	Diagnostic	5737.000 (1520.000-24686.000) uM	Adult/Elderly: 37-63 yrs old	Both	Plasma	National Health and Nutrition Examination Survey (NHANES Survey) 2019
74	D-Glucose	HMDB0000122	Normal	Diagnostic	3133.000 (1479.000-7137.000) uM	Adult/Elderly: 37-63 yrs old	Both	Plasma	National Health and Nutrition Examination Survey (NHANES Survey) 2019
74	D-Glucose	HMDB0000122	Normal	Diagnostic	105 (70-140) mg/dL	Children: >1 year	Both	Serum	Mayo Clinic Test Catalog
74	D-Glucose	HMDB0000122	Normal	Diagnostic	>10 (N/A-N/A) uM	Adult (>18 years old)	Both	Saliva	Wishart, D. S., Knox, C., Guo, A. C., Eisner, R., Young, N., Gautam, B., Hau, D. D., Psychogios, N., Dong, E., Bouatra, S., Mandal, R., Sinelnikov, I., Xia, J., Jia, L., Cruz, J. A., Lim, E., Sobsey, C. A., Shrivastava, S., Huang, P., Liu, P., Fang, L., Peng, J., Fradette, R., Cheng, D., Tzur, D., Clements, M., Lewis, A., De Souza, A., Zuniga, A., Dawe, M., Xiong, Y., Clive, D., Greiner, R., Nazyrova, A., Shaykhutdinov, R., Li, L., Vogel, H. J. & Forsythe, I. HMDB: a knowledgebase for the human metabolome. Nucleic Acids Res 37, D603-D610 (2009).
75	Glycine	HMDB0000123	Propionic Acidemia	Diagnostic	56.0 (0-212.1) umol/mmol creatinine	Adult	Unknown	Urine	Pubmed_ID: 28853722
75	Glycine	HMDB0000123	Normal	Diagnostic	182.0 (25.9-338.1) umol/mmol creatinine	Adult	Unknown	Urine	Pubmed_ID: 15992788
75	Glycine	HMDB0000123	Autosomal Dominant Polycystic Kidney Disease	Diagnostic	0.018 (0.0024-0.034) umol/mmol creatinine	Adult	Both	Urine	Pubmed_ID: 21389975
75	Glycine	HMDB0000123	Normal	Diagnostic	99.0 (0-198.0) umol/mmol creatinine	Adult	Both	Urine	Broer, S., Bailey, C. G., Kowalczuk, S., Ng, C., Vanslambrouck, J. M., Rodgers, H., Auray-Blais, C., Cavanaugh, J. A., Broer, A. & Rasko, J. E. Iminoglycinuria and hyperglycinuria are discrete human phenotypes resulting from complex mutations in proline and glycine transporters. J Clin Invest 118, 3881-3892 (2008).
75	Glycine	HMDB0000123	Hyperammonemia due to Carbamoyl Phosphate Synthetase I Deficiency	Diagnostic	98.4 (50.3-146.4) umol/mmol creatinine	Infant: 1 wk-2 yrs old	Female	Urine	Pubmed_ID: 5471650
75	Glycine	HMDB0000123	Normal	Diagnostic	1.3e+03 (254.2-2.3e+03) umol/mmol creatinine	Infant: 1 wk-2 yrs old	Both	Urine	Pubmed_ID: 2420598
75	Glycine	HMDB0000123	Eosinophilic Esophagitis	Diagnostic	232.9 (83.3-382.5) umol/mmol creatinine	Children	Unknown	Urine	Mordechai, Hien, and David S. Wishart
75	Glycine	HMDB0000123	Normal	Diagnostic	527.1 (228.0-826.3) umol/mmol creatinine	Children	Unknown	Urine	KASER, H., COTTIER, P. & ANTENER, I. Glucoglycinuria, a new familial syndrome. J Pediatr 61, 386-394 (1962).
75	Glycine	HMDB0000123	Alzheimer's Disease	Diagnostic	0.0100 (0.0090-0.011) umol/mmol creatinine	Adult	Both	Urine	Fonteh, A. N., Harrington, R. J., Tsai, A., Liao, P. & Harrington, M. G. Free amino acid and dipeptide changes in the body fluids from Alzheimer's disease subjects. Amino Acids 32, 213-224 (2007).
75	Glycine	HMDB0000123	Argininosuccinic Aciduria	Diagnostic	53.1 (51.3-54.9) umol/mmol creatinine	Adult	Both	Urine	Pubmed_ID: 19551947
75	Glycine	HMDB0000123	Normal	Diagnostic	118.9 (115.3-122.5) umol/mmol creatinine	Adult	Both	Urine	Pubmed_ID: 21388201
75	Glycine	HMDB0000123	Lewy Body Dementia	Diagnostic	120.8 (34.8-206.7) uM	Adult	Male	Saliva	Pubmed_ID: 23857558
75	Glycine	HMDB0000123	Normal	Diagnostic	17.0 (1.00-122.0) uM	Adult	Male	Saliva	Silwood, C. J., Lynch, E., Claxson, A. W. & Grootveld, M. C. 1H and (13)C NMR spectroscopic analysis of human saliva. J Dent Res 81, 422-427 (2002).
75	Glycine	HMDB0000123	Alzheimer's Disease	Diagnostic	164.2 (109.6-218.9) uM	Adult	Male	Saliva	Pubmed_ID: 23857558
75	Glycine	HMDB0000123	Normal	Diagnostic	47.5 (1.00-94.0) uM	Adult	Male	Saliva	Pubmed_ID: 19259987
75	Glycine	HMDB0000123	Schizophrenia	Diagnostic	4.5 (3.8-5.3) uM	Adult	Both	Cerebrospinal Fluid (CSF)	Do, K. Q., Lauer, C. J., Schreiber, W., Zollinger, M., Gutteck-Amsler, U., Cuenod, M. & Holsboer, F. gamma-Glutamylglutamine and taurine concentrations are decreased in the cerebrospinal fluid of drug-naive patients with schizophrenic disorders. J Neurochem 65, 2652-2662 (1995).
75	Glycine	HMDB0000123	Normal	Diagnostic	9.5 (4.8-14.2) uM	Adult	Unknown	Cerebrospinal Fluid (CSF)	Peng, C. T., Wu, K. H., Lan, S. J., Tsai, J. J., Tsai, F. J. & Tsai, C. H. Amino acid concentrations in cerebrospinal fluid in children with acute lymphoblastic leukemia undergoing chemotherapy. Eur J Cancer 41, 1158-1163 (2005).
75	Glycine	HMDB0000123	Alzheimer's Disease	Diagnostic	0.28 (0.16-0.40) uM	Adult	Both	Cerebrospinal Fluid (CSF)	Fonteh, A. N., Harrington, R. J., Tsai, A., Liao, P. & Harrington, M. G. Free amino acid and dipeptide changes in the body fluids from Alzheimer's disease subjects. Amino Acids 32, 213-224 (2007).
75	Glycine	HMDB0000123	Normal	Diagnostic	8.3 (5.9-10.7) uM	Adult	Both	Cerebrospinal Fluid (CSF)	Engelborghs, S., Marescau, B. & De Deyn, P. P. Amino acids and biogenic amines in cerebrospinal fluid of patients with Parkinson's disease. Neurochem Res 28, 1145-1150 (2003).
75	Glycine	HMDB0000123	Phosphoserine Aminotransferase Deficiency	Diagnostic	1.00 (0-1.00) uM	Newborn	Female	Cerebrospinal Fluid (CSF)	Pubmed_ID: 17436247
75	Glycine	HMDB0000123	Normal	Diagnostic	7.2 (5.9-8.5) uM	Newborn	Unknown	Cerebrospinal Fluid (CSF)	Pubmed_ID: 27912044
75	Glycine	HMDB0000123	Epilepsy	Diagnostic	354.0 (309.0-399.0) uM	Children	Both	Blood	Rainesalo, S., Keranen, T., Palmio, J., Peltola, J., Oja, S. S. & Saransaari, P. Plasma and cerebrospinal fluid amino acids in epileptic patients. Neurochem Res 29, 319-324 (2004).
75	Glycine	HMDB0000123	Normal	Diagnostic	185.0 (60.0-310.0) uM	Children	Both	Blood	Pubmed_ID: 2044610
75	Glycine	HMDB0000123	Phosphoserine Phosphatase Deficiency	Diagnostic	87.0 (77.0-97.0) uM	Infant	Male	Blood	Pubmed_ID: 8739971
75	Glycine	HMDB0000123	Normal	Diagnostic	213.0 (178.0-248.0) uM	Infant	Both	Blood	Pubmed_ID: 432003
75	Glycine	HMDB0000123	D Glyceric Acidemia	Diagnostic	486.0 (232.0-740.0) uM	Adult: >=18 yrs old	Both	Blood	MetaGene: Metabolic & Genetic Information Center
75	Glycine	HMDB0000123	Normal	Diagnostic	220.0 (120.0-320.0) uM	Adult	Both	Blood	Pubmed_ID: 23430553
75	Glycine	HMDB0000123	Glucoglycinuria	Diagnostic	3463.6 (3330.5-3596.7) uM	Children	Male	Blood	KASER, H., COTTIER, P. & ANTENER, I. Glucoglycinuria, a new familial syndrome. J Pediatr 61, 386-394 (1962).
75	Glycine	HMDB0000123	Normal	Diagnostic	300.0 (166.9-300.0) uM	Children	Male	Blood	Pubmed_ID: 4434100
75	Glycine	HMDB0000123	Alzheimer's Disease	Diagnostic	0.15 (0.14-0.17) uM	Elderly	Both	Blood	Fonteh, A. N., Harrington, R. J., Tsai, A., Liao, P. & Harrington, M. G. Free amino acid and dipeptide changes in the body fluids from Alzheimer's disease subjects. Amino Acids 32, 213-224 (2007).
75	Glycine	HMDB0000123	Normal	Diagnostic	117.8 +/-124.1 umol/mmol creatinine	Children/Adults: 5-25 yrs old	Both	Urine	Cannet C, Bayat A, Frauendienst-Egger G, Freisinger P, Spraul M, Himmelreich N, Kockaya M, Ahring K, Godejohann M, MacDonald A, Trefz F. Phenylketonuria (PKU) Urinary Metabolomic Phenotype Is Defined by Genotype and Metabolite Imbalance: Results in 51 Early Treated Patients Using Ex Vivo 1H-NMR Analysis. Molecules. 2023 Jun 22;28(13):4916. doi: 10.3390/molecules28134916. PMID: 37446577; PMCID: PMC10343293.
75	Glycine	HMDB0000123	Phenylketonuria	Diagnostic	282.6 +/-342.2 umol/mmol creatinine	Children/Adults: 5-25 yrs old	Both	Urine	Cannet C, Bayat A, Frauendienst-Egger G, Freisinger P, Spraul M, Himmelreich N, Kockaya M, Ahring K, Godejohann M, MacDonald A, Trefz F. Phenylketonuria (PKU) Urinary Metabolomic Phenotype Is Defined by Genotype and Metabolite Imbalance: Results in 51 Early Treated Patients Using Ex Vivo 1H-NMR Analysis. Molecules. 2023 Jun 22;28(13):4916. doi: 10.3390/molecules28134916. PMID: 37446577; PMCID: PMC10343293.
75	Glycine	HMDB0000123	Normal	Diagnostic	540.5 (299-782) uM	Infant: 0-< 2 weeks old	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
75	Glycine	HMDB0000123	Normal	Diagnostic	297 (196-398) uM	Infant/Adolescent: 2 weeks-< 13 yrs old	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
75	Glycine	HMDB0000123	Normal	Diagnostic	312.5 (218-407) uM	Adolescent: 13-< 19 yrs old	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
75	Glycine	HMDB0000123	Normal	Diagnostic	4.7 +/- 1.5 (N/A-N/A) uM	Adult (>18 years old)	Both	Cerebrospinal Fluid (CSF)	Wishart, D. S., Knox, C., Guo, A. C., Eisner, R., Young, N., Gautam, B., Hau, D. D., Psychogios, N., Dong, E., Bouatra, S., Mandal, R., Sinelnikov, I., Xia, J., Jia, L., Cruz, J. A., Lim, E., Sobsey, C. A., Shrivastava, S., Huang, P., Liu, P., Fang, L., Peng, J., Fradette, R., Cheng, D., Tzur, D., Clements, M., Lewis, A., De Souza, A., Zuniga, A., Dawe, M., Xiong, Y., Clive, D., Greiner, R., Nazyrova, A., Shaykhutdinov, R., Li, L., Vogel, H. J. & Forsythe, I. HMDB: a knowledgebase for the human metabolome. Nucleic Acids Res 37, D603-D610 (2009).
76	Fructose 6-phosphate	HMDB0000124	Lewy Body Dementia	Diagnostic	1.5 (0.65-2.3) uM	Adult	Male	Saliva	Pubmed_ID: 23857558
76	Fructose 6-phosphate	HMDB0000124	Normal	Diagnostic	0.21 (0-0.56) uM	Adult	Male	Saliva	Sugimoto et al. (2013) Physiological and environmental parameters associated with mass spectrometry-based salivary metabolomic profiles.
76	Fructose 6-phosphate	HMDB0000124	Normal	Diagnostic	49.6 (N/A-N/A) uM	Adult (>18 years old)	Both	Cellular Cytoplasm	Wishart, D. S., Knox, C., Guo, A. C., Eisner, R., Young, N., Gautam, B., Hau, D. D., Psychogios, N., Dong, E., Bouatra, S., Mandal, R., Sinelnikov, I., Xia, J., Jia, L., Cruz, J. A., Lim, E., Sobsey, C. A., Shrivastava, S., Huang, P., Liu, P., Fang, L., Peng, J., Fradette, R., Cheng, D., Tzur, D., Clements, M., Lewis, A., De Souza, A., Zuniga, A., Dawe, M., Xiong, Y., Clive, D., Greiner, R., Nazyrova, A., Shaykhutdinov, R., Li, L., Vogel, H. J. & Forsythe, I. HMDB: a knowledgebase for the human metabolome. Nucleic Acids Res 37, D603-D610 (2009).
77	Glutathione	HMDB0000125	Multiple Sclerosis	Diagnostic	2.6 (1.4-3.8) uM	Adult	Unknown	Cerebrospinal Fluid (CSF)	Calabrese, V., Scapagnini, G., Ravagna, A., Bella, R., Butterfield, D. A., Calvani, M., Pennisi, G. & Giuffrida Stella, A. M. Disruption of thiol homeostasis and nitrosative stress in the cerebrospinal fluid of patients with active multiple sclerosis: evidence for a protective role of acetylcarnitine. Neurochem Res 28, 1321-1328 (2003).
77	Glutathione	HMDB0000125	Normal	Diagnostic	1.2 (1.0-1.4) uM	Adult	Unknown	Cerebrospinal Fluid (CSF)	Bayir, H., Kagan, V. E., Tyurina, Y. Y., Tyurin, V., Ruppel, R. A., Adelson, P. D., Graham, S. H., Janesko, K., Clark, R. S. & Kochanek, P. M. Assessment of antioxidant reserves and oxidative stress in cerebrospinal fluid after severe traumatic brain injury in infants and children. Pediatr Res 51, 571-578 (2002).
77	Glutathione	HMDB0000125	Canavan Disease	Diagnostic	30.2 (27.7-32.8) uM	Children	Unknown	Blood	Tavazzi, B., Lazzarino, G., Leone, P., Amorini, A. M., Bellia, F., Janson, C. G., Di Pietro, V., Ceccarelli, L., Donzelli, S., Francis, J. S. & Giardina, B. Simultaneous high performance liquid chromatographic separation of purines, pyrimidines, N-acetylated amino acids, and dicarboxylic acids for the chemical diagnosis of inborn errors of metabolism. Clin Biochem 38, 997-1008 (2005).
77	Glutathione	HMDB0000125	Normal	Diagnostic	10.9 (6.4-15.4) uM	Children	Male	Blood	Pastore, A., Massoud, R., Motti, C., Lo Russo, A., Fucci, G., Cortese, C. & Federici, G. Fully automated assay for total homocysteine, cysteine, cysteinylglycine, glutathione, cysteamine, and 2-mercaptopropionylglycine in plasma and urine. Clin Chem 44, 825-832 (1998).
77	Glutathione	HMDB0000125	Schizophrenia	Diagnostic	516.5 (278.1-754.9) uM	Adult	Both	Blood	Pubmed_ID: 23823132
77	Glutathione	HMDB0000125	Normal	Diagnostic	12.8 (8.2-17.4) uM	Adult	Male	Blood	Pastore, A., Massoud, R., Motti, C., Lo Russo, A., Fucci, G., Cortese, C. & Federici, G. Fully automated assay for total homocysteine, cysteine, cysteinylglycine, glutathione, cysteamine, and 2-mercaptopropionylglycine in plasma and urine. Clin Chem 44, 825-832 (1998).
77	Glutathione	HMDB0000125	Normal	Diagnostic	68.5 (46.9-90.1) mg/dL RBC	Children: >12 months	Both	Blood	Mayo Clinic Test Catalog
77	Glutathione	HMDB0000125	Normal	Diagnostic	68.5 (46.9-90.1) mg/dL RBC	Children: >12 months	Both	Blood	Mayo Clinic Test Catalog
77	Glutathione	HMDB0000125	Normal	Diagnostic	3210 (1710-4710) uM	Adult (>18 years old)	Both	Cellular Cytoplasm	Wishart, D. S., Knox, C., Guo, A. C., Eisner, R., Young, N., Gautam, B., Hau, D. D., Psychogios, N., Dong, E., Bouatra, S., Mandal, R., Sinelnikov, I., Xia, J., Jia, L., Cruz, J. A., Lim, E., Sobsey, C. A., Shrivastava, S., Huang, P., Liu, P., Fang, L., Peng, J., Fradette, R., Cheng, D., Tzur, D., Clements, M., Lewis, A., De Souza, A., Zuniga, A., Dawe, M., Xiong, Y., Clive, D., Greiner, R., Nazyrova, A., Shaykhutdinov, R., Li, L., Vogel, H. J. & Forsythe, I. HMDB: a knowledgebase for the human metabolome. Nucleic Acids Res 37, D603-D610 (2009).
78	Glycerol 3-phosphate	HMDB0000126	Lewy Body Dementia	Diagnostic	18.2 (6.6-29.8) uM	Adult	Male	Saliva	Pubmed_ID: 23857558
78	Glycerol 3-phosphate	HMDB0000126	Normal	Diagnostic	5.3 (3.1-7.5) uM	Adult	Female	Saliva	Sugimoto et al. (2013) Physiological and environmental parameters associated with mass spectrometry-based salivary metabolomic profiles.
78	Glycerol 3-phosphate	HMDB0000126	Alzheimer's Disease	Diagnostic	14.8 (3.4-26.2) uM	Adult: >=18 yrs old	Male	Saliva	Pubmed_ID: 23857558
78	Glycerol 3-phosphate	HMDB0000126	Normal	Diagnostic	30.0 (N/A-N/A) uM	Adult (>18 years old)	Both	Blood	Wishart, D. S., Knox, C., Guo, A. C., Eisner, R., Young, N., Gautam, B., Hau, D. D., Psychogios, N., Dong, E., Bouatra, S., Mandal, R., Sinelnikov, I., Xia, J., Jia, L., Cruz, J. A., Lim, E., Sobsey, C. A., Shrivastava, S., Huang, P., Liu, P., Fang, L., Peng, J., Fradette, R., Cheng, D., Tzur, D., Clements, M., Lewis, A., De Souza, A., Zuniga, A., Dawe, M., Xiong, Y., Clive, D., Greiner, R., Nazyrova, A., Shaykhutdinov, R., Li, L., Vogel, H. J. & Forsythe, I. HMDB: a knowledgebase for the human metabolome. Nucleic Acids Res 37, D603-D610 (2009).
80	Guanidoacetic acid	FDB005417	Chronic Renal Failure	Diagnostic	2.4 (1.7-3.1) uM	Adult	Both	Blood	Kikuchi, T., Orita, Y., Ando, A., Mikami, H., Fujii, M., Okada, A. & Abe, H. Liquid-chromatographic determination of guanidino compounds in plasma and erythrocyte of normal persons and uremic patients. Clin Chem 27, 1899-1902 (1981).
80	Guanidoacetic acid	FDB005417	Normal	Diagnostic	16.8 (0.81-32.9) uM	Adult	Both	Blood	Gatti, R. & Gioia, M. G. Liquid chromatographic analysis of guanidino compounds using furoin as a new fluorogenic reagent. J Pharm Biomed Anal 48, 754-759 (2008).
80	Guanidoacetic acid	FDB005417	Uremia	Diagnostic	3.3 (2.0-4.5) uM	Adult	Both	Blood	Pubmed_ID: 12675874
80	Guanidoacetic acid	FDB005417	Normal	Diagnostic	16.8 (0.81-32.9) uM	Adult	Both	Blood	Salomons, G. S., van Dooren, S. J., Verhoeven, N. M., Cecil, K. M., Ball, W. S., Degrauw, T. J. & Jakobs, C. X-linked creatine-transporter gene (SLC6A8) defect: a new creatine-deficiency syndrome. Am J Hum Genet 68, 1497-1500 (2001).
80	Guanidoacetic acid	FDB005417	Normal	Diagnostic	93.1 +/-71.5 umol/mmol creatinine	Children/Adults: 5-25 yrs old	Both	Urine	Cannet C, Bayat A, Frauendienst-Egger G, Freisinger P, Spraul M, Himmelreich N, Kockaya M, Ahring K, Godejohann M, MacDonald A, Trefz F. Phenylketonuria (PKU) Urinary Metabolomic Phenotype Is Defined by Genotype and Metabolite Imbalance: Results in 51 Early Treated Patients Using Ex Vivo 1H-NMR Analysis. Molecules. 2023 Jun 22;28(13):4916. doi: 10.3390/molecules28134916. PMID: 37446577; PMCID: PMC10343293.
